runnerId,runTime,latitude,longitude,altitude,distance,heartRate,speed
123,0,61.49964237,23.75959083,97.80000305,0,123,1.437000036
123,1,61.49965829,23.75958648,97,1.789999962,124,1.773000002
123,2,61.4996743,23.7595822,97.59999847,3.529999971,126,1.773000002
123,3,61.49969274,23.75958773,97.80000305,5.599999905,127,1.773000002
123,4,61.49970766,23.75958094,98,7.239999771,129,1.781999946
123,5,61.49972275,23.75957927,98,8.890000343,130,1.773000002
123,6,61.49974161,23.75957885,98.19999695,10.97999954,131,1.764000058
123,7,61.49975896,23.75958069,98,12.92000008,133,1.773000002
123,8,61.49978343,23.75958145,98.19999695,15.61999989,135,1.791000009
123,9,61.49980749,23.75957726,98.40000153,18.29000092,136,1.847000003
123,10,61.49983364,23.75956577,98.19999695,21.27000046,136,1.894000053
123,11,61.49986189,23.7595496,98.40000153,24.52000046,138,1.958999991
123,12,61.49989089,23.75953719,98.59999847,27.81999969,139,2.042999983
123,13,61.49991981,23.75953275,98.59999847,31.04000092,140,2.108999968
123,14,61.49994328,23.75953023,98.59999847,33.65999985,141,2.174000025
123,15,61.49997043,23.75952009,98.40000153,36.70000076,141,2.210999966
123,16,61.49999818,23.75950861,98.40000153,39.84000015,142,2.249000072
123,17,61.50002651,23.75949562,98.40000153,43.06999969,143,2.295000076
123,18,61.50005434,23.75948338,98.40000153,46.24000168,144,2.342000008
123,19,61.50008309,23.75946946,98.59999847,49.49000168,144,2.388999939
123,20,61.50010547,23.75945974,98.59999847,51.90000153,144,2.426000118
123,21,61.50013288,23.75944139,98.80000305,55.02000046,145,2.463000059
123,22,61.5001602,23.75942403,98.80000305,58.20000076,145,2.490999937
123,23,61.50019574,23.75941473,99,62.20000076,146,2.529000044
123,24,61.50023044,23.75941448,99,66.05000305,147,2.650000095
123,25,61.50026439,23.75942496,99,69.87000275,147,2.892999887
123,26,61.50029716,23.75943133,99,73.54000092,149,2.938999891
123,27,61.50033102,23.75943694,99.19999695,77.29000092,149,2.957999945
123,28,61.50037553,23.75943401,99.40000153,82.25,150,2.986000061
123,29,61.50043915,23.75938087,99.59999847,89.41999817,151,3.032000065
123,30,61.50049707,23.75933401,99.80000305,95.91000366,153,3.434000015
123,31,61.50053093,23.75932421,100,99.68000031,153,4.039999962
123,32,61.50057167,23.75930191,100,104.2900009,155,4.31099987
123,33,61.50060779,23.75928707,100.1999969,108.3499985,155,4.263999939
123,34,61.50064241,23.75926411,100.4000015,112.3000031,156,4.328999996
123,35,61.5006741,23.75925589,100.1999969,115.8700027,155,4.375999928
123,36,61.50070259,23.75924584,100.1999969,119.0800018,156,4.413000107
123,37,61.50073302,23.75922756,100.5999985,122.6100006,156,4.43200016
123,38,61.5007611,23.75921834,100.8000031,125.7699966,157,4.451000214
123,39,61.50078608,23.75919948,101,128.7200012,158,4.460000038
123,40,61.50080645,23.7591714,101.1999969,131.4299927,158,4.451000214
123,41,61.50082799,23.75913419,101.4000015,134.5299988,159,4.440999985
123,42,61.50084903,23.75909722,101.4000015,137.5899963,159,4.422999859
123,43,61.50086747,23.75906864,101.4000015,140.1499939,159,4.394999981
123,44,61.50088389,23.75903998,101.5999985,142.5299988,159,4.367000103
123,45,61.50090108,23.759015,101.8000031,144.8699951,160,4.320000172
123,46,61.50091843,23.75899178,102,147.1499939,161,4.272999763
123,47,61.50093603,23.75897351,102.1999969,149.3399963,161,4.227000237
123,48,61.50095346,23.75896395,102.5999985,151.3300018,162,4.160999775
123,49,61.50096579,23.75894845,102.8000031,152.9299927,163,4.105999947
123,50,61.50097542,23.75891902,102.8000031,154.8200073,162,4.031000137
123,51,61.50099328,23.75888273,102.8000031,157.5700073,163,3.96600008
123,52,61.50101348,23.75886513,102.8000031,160.0099945,164,3.891000032
123,53,61.50103427,23.75884677,103.1999969,162.4900055,163,3.815999985
123,54,61.50105027,23.75884635,103.1999969,164.2599945,164,3.742000103
123,55,61.50107307,23.75883671,103.1999969,166.8399963,164,3.676000118
123,56,61.50110568,23.75883579,103.1999969,170.3899994,164,3.611000061
123,57,61.50114231,23.75880679,103.4000015,174.7400055,164,3.546000004
123,58,61.50118439,23.75879338,103.4000015,179.4499969,165,3.499000072
123,59,61.50122755,23.75876228,103.4000015,184.4900055,165,3.470999956
123,60,61.50126385,23.75875072,103.4000015,188.5800018,164,3.451999903
123,61,61.5013045,23.75873169,103.5999985,193.1900024,167,3.443000078
123,62,61.50134004,23.75872691,103.4000015,197.1600037,165,3.451999903
123,63,61.501376,23.75872741,103.4000015,201.1399994,167,3.461999893
123,64,61.50141153,23.75871685,103.4000015,205.1399994,167,3.470999956
123,65,61.50145152,23.7586964,103.4000015,209.6999969,167,3.49000001
123,66,61.50149242,23.7586762,103.4000015,214.3800049,167,3.507999897
123,67,61.50153575,23.75865625,103.4000015,219.3300018,168,3.52699995
123,68,61.50158127,23.75863169,103.5999985,224.5399933,168,3.563999891
123,69,61.50162192,23.75861543,103.5999985,229.1300049,167,3.601999998
123,70,61.5016578,23.75860529,103.4000015,233.1699982,168,3.638999939
123,71,61.50169317,23.75860236,103.4000015,237.1100006,169,3.686000109
123,72,61.50172854,23.75858978,103.1999969,241.1000061,168,3.72300005
123,73,61.50175863,23.75857453,103.1999969,244.5399933,168,3.75999999
123,74,61.50178537,23.75857017,103.4000015,247.5200043,168,3.927999973
123,75,61.50182107,23.75855332,103.4000015,251.5700073,168,3.443000078
123,76,61.50184857,23.75853916,103.4000015,254.7200012,169,3.443000078
123,77,61.50187329,23.75853673,103.1999969,257.4700012,169,3.154000044
123,78,61.50189484,23.75854561,103,259.9200134,170,3.154000044
123,79,61.50190758,23.75855835,103,261.4599915,169,2.753000021
123,80,61.50190674,23.75855072,103.1999969,261.7900085,169,2.444999933
123,81,61.50190422,23.75851502,103,263.6799927,169,1.577000022
123,82,61.50189668,23.7584633,103.1999969,266.5400085,169,1.577000022
123,83,61.50189836,23.75841108,103.1999969,269.3099976,169,1.856999993
123,84,61.50189852,23.75835484,103.1999969,272.25,170,2.50999999
123,85,61.50189542,23.75829432,103.1999969,275.480011,168,2.70600009
123,86,61.50189785,23.7582338,103.1999969,278.7000122,170,2.818000078
123,87,61.50189936,23.75816742,103.4000015,282.2200012,169,2.921000004
123,88,61.50190732,23.75809902,103.4000015,285.8599854,169,2.874000072
123,89,61.50191596,23.75800213,103.4000015,290.9100037,170,2.882999897
123,90,61.50198377,23.75784597,103.4000015,298.4200134,169,2.90199995
123,91,61.50200489,23.75774112,103.4000015,303.5899963,169,2.938999891
123,92,61.50201973,23.75765646,103.4000015,308.1400146,169,3.003999949
123,93,61.50203641,23.75758085,103.5999985,312.0599976,170,3.078999996
123,94,61.50203993,23.75752738,103.5999985,314.8500061,169,3.154000044
123,95,61.50204747,23.75747692,103.5999985,317.3299866,169,3.227999926
123,96,61.50204353,23.75742529,103.8000031,320.0899963,170,3.29399991
123,97,61.50204043,23.75737567,103.8000031,322.7600098,170,3.33100009
123,98,61.5020359,23.75730836,103.8000031,326.3699951,170,3.358999968
123,99,61.50203448,23.75722982,103.8000031,330.5599976,170,3.378000021
123,100,61.50203305,23.75714659,103.5999985,334.980011,170,3.395999908
123,101,61.5020276,23.75703821,103.4000015,340.7399902,170,3.414999962
123,102,61.50202475,23.75695129,103.5999985,345.3800049,171,3.443000078
123,103,61.50202031,23.75684903,103.5999985,350.8399963,171,3.470999956
123,104,61.50201797,23.75676588,103.5999985,355.269989,171,3.507999897
123,105,61.50201671,23.75668039,103.5999985,359.8200073,171,3.555000067
123,106,61.50202023,23.75661174,103.5999985,363.3800049,172,3.592000008
123,107,61.50201495,23.75653521,103.4000015,367.4899902,171,3.638999939
123,108,61.50201377,23.75645575,103.4000015,371.7200012,172,3.676000118
123,109,61.50201268,23.75637696,103.4000015,375.8999939,172,3.713999987
123,110,61.50200908,23.75630253,103.4000015,379.769989,172,3.742000103
123,111,61.50200891,23.75622542,103.4000015,383.8500061,172,3.779000044
123,112,61.50200648,23.75614914,103.4000015,387.9200134,172,3.806999922
123,113,61.50199785,23.75608569,103.1999969,391.2799988,172,3.825999975
123,114,61.5019976,23.75601771,103.4000015,394.8999939,173,3.854000092
123,115,61.50199458,23.75596868,103.4000015,397.3800049,172,3.862999916
123,116,61.50200103,23.75592182,103.5999985,399.8699951,173,3.871999979
123,117,61.50200757,23.75588746,103.5999985,401.6199951,172,3.871999979
123,118,61.50202299,23.75585376,103.5999985,404.0499878,173,3.854000092
123,119,61.50204185,23.75582526,103.8000031,406.6099854,172,3.825999975
123,120,61.50206532,23.75579769,103.8000031,409.6000061,173,3.798000097
123,121,61.50208921,23.7557738,103.8000031,412.5,172,3.750999928
123,122,61.50211553,23.75575896,103.8000031,415.5299988,172,3.713999987
123,123,61.50214671,23.75574287,103.8000031,419.1000061,172,3.676000118
123,124,61.50217596,23.75573155,104,422.4200134,172,3.638999939
123,125,61.50220622,23.75571856,104,425.8399963,172,3.601999998
123,126,61.50223556,23.75570934,104,429.1499939,171,3.573999882
123,127,61.50226406,23.7556956,104.1999969,432.4100037,172,3.546000004
123,128,61.50229583,23.75567749,104.1999969,436.0700073,173,3.517999887
123,129,61.50232843,23.75566098,104.1999969,439.7999878,173,3.499000072
123,130,61.50236372,23.75563902,104.1999969,443.8999939,173,3.480000019
123,131,61.502397,23.75562041,104.1999969,447.7399902,174,3.470999956
123,132,61.50242876,23.75560029,104.1999969,451.4299927,173,3.470999956
123,133,61.50246187,23.7555749,104.1999969,455.3399963,173,3.470999956
123,134,61.50249213,23.75555981,104.5999985,458.7799988,174,3.470999956
123,135,61.50252373,23.75553659,104.5999985,462.5100098,173,3.470999956
123,136,61.50254888,23.75550206,104.8000031,465.8599854,173,3.480000019
123,137,61.50257109,23.75545755,105,469.2900085,172,3.49000001
123,138,61.50259204,23.75540642,105,472.8699951,172,3.49000001
123,139,61.50260914,23.75534716,105,476.5499878,172,3.49000001
123,140,61.5026254,23.75528296,105,480.4100037,171,3.49000001
123,141,61.50263596,23.75522101,105.1999969,483.9200134,172,3.499000072
123,142,61.50264367,23.75515295,105.4000015,487.6400146,172,3.499000072
123,143,61.50264803,23.75508598,105.5999985,491.2099915,171,3.507999897
123,144,61.50265717,23.75502613,105.5999985,494.5400085,171,3.507999897
123,145,61.5026715,23.75497417,105.8000031,497.730011,172,3.517999887
123,146,61.50268449,23.75492278,105.8000031,500.8200073,172,3.517999887
123,147,61.50269304,23.75486721,106,503.9299927,171,3.517999887
123,148,61.50270252,23.75480879,106,507.2099915,171,3.507999897
123,149,61.5027145,23.75474065,106.1999969,511.0799866,171,3.499000072
123,150,61.50272657,23.75466932,106.4000015,515.0999756,171,3.49000001
123,151,61.50273998,23.75460754,106.1999969,518.7000122,171,3.49000001
123,152,61.50275105,23.75454778,106.4000015,522.1099854,172,3.49000001
123,153,61.50276261,23.75449204,106.5999985,525.25,171,3.49000001
123,154,61.50277594,23.75443093,106.4000015,528.8200073,171,3.49000001
123,155,61.50278701,23.75437654,106.8000031,531.9400024,172,3.49000001
123,156,61.50280109,23.75432029,107,535.3200073,172,3.49000001
123,157,61.5028098,23.75426129,107,538.6099854,172,3.49000001
123,158,61.50282355,23.75420286,107,542.0700073,172,3.480000019
123,159,61.50283688,23.75414754,106.8000031,545.3699951,172,3.480000019
123,160,61.50284979,23.75409457,107.1999969,548.5300293,173,3.470999956
123,161,61.50286026,23.75404109,107.1999969,551.5999756,172,3.461999893
123,162,61.50287233,23.7539929,107.1999969,554.4899902,172,3.451999903
123,163,61.50288239,23.75394277,107.4000015,557.3699951,171,3.443000078
123,164,61.50289019,23.75389625,107.5999985,559.9299927,172,3.434000015
123,165,61.50289857,23.75385074,107.5999985,562.5,172,3.414999962
123,166,61.50290318,23.7538069,107.5999985,564.8900146,171,3.395999908
123,167,61.50290569,23.75375829,107.5999985,567.4899902,171,3.368000031
123,168,61.50290594,23.75370531,107.5999985,570.3099976,172,3.339999914
123,169,61.50290888,23.75364153,107.8000031,573.7199707,171,3.312000036
123,170,61.50291198,23.75357573,107.8000031,577.2299805,171,3.28399992
123,171,61.50292246,23.75352267,107.8000031,580,172,3.256000042
123,172,61.50292204,23.75346274,108,583.1500244,172,3.246999979
123,173,61.50292145,23.75340289,108,586.3300171,172,3.227999926
123,174,61.50292489,23.75334179,108,589.4500122,172,3.219000101
123,175,61.50292112,23.75327566,108.1999969,593,172,3.210000038
123,176,61.50292673,23.7532081,108.1999969,596.6099854,172,3.200000048
123,177,61.50293344,23.75313484,108,600.5599976,171,3.200000048
123,178,61.50293897,23.75306192,108.1999969,604.4799805,172,3.200000048
123,179,61.50294509,23.75298447,108.1999969,608.6300049,172,3.210000038
123,180,61.50294987,23.75291691,108.1999969,612.2399902,171,3.219000101
123,181,61.50295355,23.75285069,108.1999969,615.7800293,172,3.237999916
123,182,61.50295707,23.75278951,108.1999969,619.0499878,172,3.256000042
123,183,61.5029559,23.75273201,108.1999969,622.1099854,172,3.275000095
123,184,61.50295347,23.75267442,108.1999969,625.1799927,172,3.28399992
123,185,61.50295238,23.75261474,108,628.3699951,171,3.29399991
123,186,61.50295733,23.75256102,108,631.2199707,172,3.302999973
123,187,61.50295942,23.7525062,108.1999969,634.0700073,173,3.302999973
123,188,61.50295733,23.75245239,108.1999969,636.9299927,173,3.302999973
123,189,61.50295598,23.75240427,108.1999969,639.4899902,173,3.29399991
123,190,61.50295733,23.75234753,108.1999969,642.4899902,171,3.28399992
123,191,61.50295246,23.75229095,108.1999969,645.539978,172,3.275000095
123,192,61.50294844,23.75224133,108.1999969,648.210022,171,3.266000032
123,193,61.50294366,23.75219372,108.1999969,650.7999878,171,3.256000042
123,194,61.50293872,23.75214242,108.1999969,653.5700073,171,3.237999916
123,195,61.50292765,23.75209498,108.1999969,656.3499756,170,3.219000101
123,196,61.50291709,23.75204561,108.1999969,659.210022,170,3.210000038
123,197,61.50290829,23.75198971,108.1999969,662.3300171,170,3.190999985
123,198,61.50290402,23.75192827,108.1999969,665.6400146,169,3.171999931
123,199,61.50289706,23.75186917,108.1999969,668.8499756,167,3.154000044
123,200,61.50289647,23.7518084,108.1999969,672.0700073,167,3.144000053
123,201,61.50289203,23.75175074,108,675.1799927,167,3.144000053
123,202,61.50289396,23.75168997,108,678.4099731,167,3.13499999
123,203,61.5028917,23.75163624,108,681.2800293,166,3.13499999
123,204,61.50289027,23.75159123,108,683.6799927,166,3.13499999
123,205,61.50288801,23.75153951,108,686.4500122,167,3.125999928
123,206,61.50288206,23.7514852,108,689.4000244,165,3.115999937
123,207,61.50287979,23.75142351,107.8000031,692.7000122,166,3.115999937
123,208,61.5028756,23.75135704,107.8000031,696.2600098,165,3.107000113
123,209,61.50287099,23.75128387,107.8000031,700.2000122,166,3.09800005
123,210,61.50286605,23.75120885,107.8000031,704.2199707,166,3.09800005
123,211,61.50286219,23.75113743,108,708.0499878,165,3.107000113
123,212,61.50285884,23.75107021,107.8000031,711.6400146,165,3.115999937
123,213,61.50285691,23.75100357,107.8000031,715.1900024,166,3.13499999
123,214,61.50285389,23.7509439,107.8000031,718.3900146,166,3.154000044
123,215,61.50284962,23.75088044,107.8000031,721.789978,166,3.171999931
123,216,61.50284928,23.75081473,108,725.289978,166,3.181999922
123,217,61.50284811,23.7507548,108,728.4699707,165,3.200000048
123,218,61.50284551,23.75069881,108,731.460022,165,3.210000038
123,219,61.50283855,23.75064424,108.1999969,734.2800293,166,3.219000101
123,220,61.50284098,23.75058481,108,737.4500122,165,3.227999926
123,221,61.50283981,23.75051877,108.1999969,740.9199829,164,3.227999926
123,222,61.50284325,23.7504559,108.1999969,744.289978,165,3.237999916
123,223,61.50283881,23.7503953,108.4000015,747.5200195,165,3.237999916
123,224,61.50283948,23.75033461,108.4000015,750.75,165,3.237999916
123,225,61.50283839,23.75026647,108.4000015,754.3800049,164,3.237999916
123,226,61.5028326,23.75020252,108.4000015,757.8400269,165,3.246999979
123,227,61.50282355,23.75013412,108.1999969,761.6199951,164,3.246999979
123,228,61.50281777,23.7500695,108.1999969,765.1199951,164,3.246999979
123,229,61.50280863,23.75000479,108.1999969,768.710022,163,3.256000042
123,230,61.50280301,23.74994997,108.4000015,771.6699829,163,3.266000032
123,231,61.50279933,23.74989876,108.4000015,774.4299927,163,3.266000032
123,232,61.50279648,23.74985022,108.4000015,777.0300293,162,3.275000095
123,233,61.50279111,23.7497996,108.4000015,779.789978,162,3.266000032
123,234,61.50278617,23.74975492,108.5999985,782.2299805,163,3.266000032
123,235,61.50278072,23.74970572,108.5999985,784.9099731,162,3.256000042
123,236,61.50277829,23.74965903,108.4000015,787.4099731,161,3.246999979
123,237,61.50277745,23.74960774,108.4000015,790.1400146,161,3.237999916
123,238,61.50277955,23.74955468,108.5999985,792.9699707,160,3.219000101
123,239,61.50278172,23.74950171,108.5999985,795.8099976,159,3.200000048
123,240,61.50278608,23.7494515,108.5999985,798.5200195,160,3.190999985
123,241,61.50278751,23.74940372,108.5999985,801.0700073,158,3.171999931
123,242,61.50279539,23.74936215,108.5999985,803.4500122,157,3.163000107
123,243,61.5028036,23.74932376,108.8000031,805.6900024,158,3.144000053
123,244,61.50281123,23.74928269,108.5999985,808.0300293,158,3.13499999
123,245,61.50281928,23.74923483,108.8000031,810.7199707,157,3.115999937
123,246,61.50282556,23.74918789,108.5999985,813.3099976,157,3.09800005
123,247,61.50283067,23.74913634,109,816.1099854,157,3.078999996
123,248,61.50283637,23.74908219,109,819.0599976,155,3.059999943
123,249,61.50284308,23.74902796,108.8000031,822.039978,155,3.042000055
123,250,61.50284668,23.74897968,109,824.6400146,155,3.032000065
123,251,61.50284803,23.74893626,109,826.9500122,155,3.023000002
123,252,61.50285247,23.74888957,109,829.4899902,155,3.003999949
123,253,61.50286227,23.74883995,109,832.3400269,155,2.994999886
123,254,61.50287225,23.74878924,108.8000031,835.2600098,155,2.986000061
123,255,61.50288583,23.74873996,109,838.289978,155,2.976000071
123,256,61.50289781,23.74869067,109,841.2299805,154,2.967000008
123,257,61.50291475,23.74863736,109,844.6300049,155,2.957999945
123,258,61.50293059,23.74858623,109,847.8699951,154,2.957999945
123,259,61.50294919,23.74854022,109,851.0800171,155,2.957999945
123,260,61.50296646,23.74849437,109,854.1900024,154,2.957999945
123,261,61.50298063,23.74845028,108.8000031,857.0100098,154,2.957999945
123,262,61.50299203,23.74841122,108.8000031,859.4500122,154,2.957999945
123,263,61.50300175,23.74837317,108.5999985,861.75,154,2.957999945
123,264,61.50301399,23.74833142,108.5999985,864.3499756,152,2.957999945
123,265,61.5030274,23.74828055,108.4000015,867.4400024,152,2.957999945
123,266,61.50303662,23.74822523,108.4000015,870.5499878,154,2.947999954
123,267,61.50304701,23.74816597,108.1999969,873.9099731,153,2.947999954
123,268,61.50305472,23.74810469,108.1999969,877.2700195,153,2.947999954
123,269,61.50306269,23.74804275,108,880.6699829,154,2.947999954
123,270,61.50308071,23.74797829,108,884.6300049,154,2.947999954
123,271,61.50310485,23.74791979,107.8000031,888.75,155,2.957999945
123,272,61.50313175,23.74786799,107.8000031,892.8200073,155,3.947000027
123,273,61.50315966,23.74781527,107.5999985,897.0100098,157,4.059000015
123,274,61.5031911,23.74777026,107.4000015,901.25,157,4.105999947
123,275,61.50322664,23.74772667,107.4000015,905.8400269,156,4.179999828
123,276,61.50326326,23.74769147,107.1999969,910.3300171,158,4.227000237
123,277,61.50329503,23.74764218,107.1999969,914.7299805,159,4.487999916
123,278,61.50332035,23.74758678,106.8000031,918.7999878,159,4.487999916
123,279,61.50334583,23.74752802,106.8000031,923.0200195,160,4.413000107
123,280,61.50337206,23.74747161,106.8000031,927.1699829,161,4.301000118
123,281,61.50340609,23.74742626,106.5999985,931.6500244,162,4.263999939
123,282,61.50344716,23.74738536,106.4000015,936.710022,162,4.255000114
123,283,61.50348949,23.74734814,106.1999969,941.8300171,162,4.263999939
123,284,61.50353115,23.74731126,106.1999969,946.8699951,161,4.272999763
123,285,61.50357063,23.74728587,106.1999969,951.460022,162,4.282999992
123,286,61.50360701,23.74728528,106.4000015,955.5,162,4.301000118
123,287,61.50363685,23.74732057,106.1999969,959.3300171,163,4.320000172
123,288,61.50366115,23.74736893,106.1999969,963.0499878,164,4.328999996
123,289,61.50368085,23.74743372,106,967.1099854,164,4.339000225
123,290,61.50370172,23.74750656,106,971.6300049,165,4.339000225
123,291,61.5037215,23.74757554,106,975.8900146,164,4.328999996
123,292,61.50374397,23.7476478,105.8000031,980.4500122,165,4.328999996
123,293,61.50376593,23.74771795,105.8000031,984.8900146,166,4.328999996
123,294,61.50378764,23.74778861,105.5999985,989.3599854,165,4.328999996
123,295,61.50380524,23.74785533,105.5999985,993.4099731,166,4.328999996
123,296,61.50382385,23.7479135,105.5999985,997.1199951,166,4.328999996
123,297,61.50384438,23.74796363,105.5999985,1000.619995,166,4.328999996
123,298,61.50386441,23.74801191,105.5999985,1004.01001,167,4.320000172
123,299,61.50386441,23.74801191,105.5999985,1004.01001,167,4.320000172
123,300,61.50388344,23.74805926,105.5999985,1007.309998,166,4.31099987
123,301,61.50390314,23.74810779,105.4000015,1010.679993,167,4.291999817
123,302,61.50392225,23.74815356,105.4000015,1013.909973,168,4.263999939
123,303,61.50394044,23.74818776,105.5999985,1016.609985,168,4.236000061
123,304,61.50396206,23.74822958,105.5999985,1019.890015,168,4.208000183
123,305,61.50398176,23.74827703,105.5999985,1023.23999,168,4.171000004
123,306,61.50400431,23.74833503,105.5999985,1027.209961,168,4.132999897
123,307,61.50402677,23.74839018,105.8000031,1031.060059,170,4.096000195
123,308,61.50404865,23.74844575,105.5999985,1034.890015,170,4.059000015
123,309,61.50407304,23.74849822,105.5999985,1038.780029,171,4.031000137
123,310,61.50409332,23.74855028,105.8000031,1042.359985,169,4.002999783
123,311,61.50411478,23.74860476,105.8000031,1046.119995,171,3.983999968
123,312,61.50413406,23.74866033,105.5999985,1049.780029,172,3.96600008
123,313,61.50415602,23.74871917,105.5999985,1053.72998,171,3.947000027
123,314,61.50418008,23.74877533,105.4000015,1057.75,171,3.927999973
123,315,61.50420615,23.74883157,105.5999985,1061.910034,171,3.91899991
123,316,61.50423322,23.74889025,105.4000015,1066.25,171,3.910000086
123,317,61.50425702,23.7489459,105.5999985,1070.219971,172,3.900000095
123,318,61.5042784,23.74899745,105.5999985,1073.859985,172,3.900000095
123,319,61.50430044,23.74904623,105.8000031,1077.430054,171,3.900000095
123,320,61.50432056,23.74909334,105.8000031,1080.790039,172,3.891000032
123,321,61.50434218,23.74914086,106,1084.290039,171,3.891000032
123,322,61.50436607,23.74918621,106,1087.880005,170,3.881999969
123,323,61.50438929,23.74922636,106,1091.22998,171,3.871999979
123,324,61.50441075,23.74926835,106,1094.5,172,3.854000092
123,325,61.50442986,23.74930867,106,1097.530029,171,3.844000101
123,326,61.50445106,23.74935611,106.1999969,1100.97998,171,3.825999975
123,327,61.50447411,23.74939995,106.4000015,1104.459961,171,3.806999922
123,328,61.50449784,23.74944295,106.8000031,1107.949951,171,3.788000107
123,329,61.50452206,23.74948637,107,1111.5,171,3.769999981
123,330,61.50454544,23.74953775,106.8000031,1115.27002,172,3.750999928
123,331,61.50457076,23.74958712,107,1119.130005,172,3.732000113
123,332,61.50459792,23.74963556,107.1999969,1123.099976,172,3.72300005
123,333,61.50462457,23.7496908,107.1999969,1127.280029,173,3.713999987
123,334,61.50464796,23.74974126,107.5999985,1131.01001,173,3.703999996
123,335,61.50467067,23.74979021,107.8000031,1134.640015,173,3.703999996
123,336,61.50469498,23.74984737,108,1138.709961,174,3.703999996
123,337,61.50471719,23.74990219,108.1999969,1142.540039,173,3.703999996
123,338,61.50473915,23.74995609,108.4000015,1146.310059,175,3.703999996
123,339,61.50476195,23.75001124,108.4000015,1150.189941,174,3.703999996
123,340,61.50478366,23.75005919,108.5999985,1153.709961,174,3.703999996
123,341,61.50480637,23.75010814,108.5999985,1157.329956,175,3.713999987
123,342,61.50482875,23.75016036,108.8000031,1161.069946,175,3.713999987
123,343,61.50484988,23.75021274,109,1164.719971,176,3.713999987
123,344,61.50487033,23.75026748,109.1999969,1168.420044,176,3.713999987
123,345,61.5048891,23.7503176,109.1999969,1171.810059,176,3.713999987
123,346,61.5049067,23.7503777,109.4000015,1175.550049,176,3.713999987
123,347,61.50492079,23.75043738,109.5999985,1179.099976,177,3.703999996
123,348,61.50493529,23.75050351,109.5999985,1182.969971,176,3.703999996
123,349,61.50495205,23.75057174,109.8000031,1187.060059,177,3.703999996
123,350,61.50496856,23.75063351,110,1190.819946,176,3.703999996
123,351,61.50498608,23.7506952,110.1999969,1194.640015,176,3.713999987
123,352,61.5050031,23.75075497,110.1999969,1198.349976,177,3.713999987
123,353,61.5050212,23.75081884,110.1999969,1202.300049,178,3.713999987
123,354,61.50504299,23.75088723,110.4000015,1206.680054,177,3.72300005
123,355,61.50506445,23.75095345,110.4000015,1210.939941,177,3.72300005
123,356,61.50508641,23.75101992,110.5999985,1215.23999,176,3.732000113
123,357,61.50510695,23.75107943,110.5999985,1219.140015,177,3.742000103
123,358,61.50512589,23.75113961,110.8000031,1222.97998,177,3.75999999
123,359,61.50514659,23.75120281,111,1227.060059,176,3.769999981
123,360,61.50516696,23.75126702,111,1231.170044,176,3.788000107
123,361,61.50518741,23.75133432,111.1999969,1235.420044,177,3.798000097
123,362,61.50520569,23.75139585,111.1999969,1239.27002,177,3.806999922
123,363,61.50522471,23.75145368,111.1999969,1243.01001,178,3.825999975
123,364,61.50524424,23.75151403,111.1999969,1246.880005,177,3.835000038
123,365,61.50526294,23.75157036,111.4000015,1250.530029,178,3.844000101
123,366,61.50528247,23.75163297,111.4000015,1254.52002,178,3.854000092
123,367,61.50529889,23.75169022,111.4000015,1258.069946,179,3.854000092
123,368,61.50531599,23.75174864,111.4000015,1261.719971,177,3.854000092
123,369,61.50533385,23.75180421,111.5999985,1265.280029,178,3.854000092
123,370,61.50535069,23.75185434,111.5999985,1268.540039,178,3.854000092
123,371,61.50536922,23.75190832,111.5999985,1272.079956,178,3.844000101
123,372,61.50538573,23.75196163,111.8000031,1275.459961,179,3.844000101
123,373,61.50540132,23.75201904,111.8000031,1278.969971,177,3.835000038
123,374,61.50541523,23.7520726,112,1282.219971,178,3.815999985
123,375,61.50543066,23.75212859,112,1285.660034,178,3.806999922
123,376,61.50544918,23.75219531,112.1999969,1289.76001,178,3.788000107
123,377,61.50546636,23.75225591,112.1999969,1293.51001,177,3.779000044
123,378,61.50548388,23.75231677,112.1999969,1297.300049,178,3.75999999
123,379,61.50550031,23.75237737,112.1999969,1301.01001,178,3.750999928
123,380,61.50551775,23.75244149,112.4000015,1304.930054,178,3.742000103
123,381,61.50553208,23.75250285,112.4000015,1308.560059,178,3.742000103
123,382,61.50554398,23.75256009,112.1999969,1311.890015,177,3.732000113
123,383,61.50555504,23.75261634,112.1999969,1315.119995,177,3.72300005
123,384,61.50556829,23.7526678,112.4000015,1318.22998,177,3.713999987
123,385,61.50558287,23.75272212,112.4000015,1321.550049,177,3.703999996
123,386,61.50559762,23.7527719,112.4000015,1324.670044,177,3.694999933
123,387,61.50561313,23.75282555,112.4000015,1328,177,3.676000118
123,388,61.50562788,23.75288171,112.4000015,1331.410034,177,3.667000055
123,389,61.50564373,23.75293829,112.4000015,1334.910034,177,3.648000002
123,390,61.50565881,23.7529926,112.4000015,1338.25,177,3.638999939
123,391,61.50567432,23.75304775,112.4000015,1341.650024,176,3.619999886
123,392,61.50568756,23.75309494,112.4000015,1344.569946,177,3.611000061
123,393,61.50570164,23.75314699,112.4000015,1347.75,176,3.601999998
123,394,61.50571673,23.75320005,112.5999985,1351.040039,176,3.582999945
123,395,61.50573492,23.75325303,112.5999985,1354.51001,177,3.573999882
123,396,61.50575554,23.75331229,112.5999985,1358.420044,176,3.555000067
123,397,61.5057739,23.7533749,112.8000031,1362.319946,176,3.546000004
